iata_code,airport_name,city,hotel_name,price_per_night,rating,reviews,hotel_class,amenities,image_url
MEL,Tullamarine Airport,Melbourne,Prime Location Bedroom close to Airport - Family Room with Garden View,,,,,Air conditioning | Heating | Indoor pool | Kitchen | Microwave | Smoke-free | Cable TV | Wheelchair accessible | Free parking,https://lh6.googleusercontent.com/proxy/9TflEgxky3EG11y53I0qs8aZMi4H9m4bpYKfl76-5n-h4lBojEMfBOb13VaW8gPoV6SH31CQV7d9-P1DIuj9PceUWaXEUSC2Vuu1VNL_aKLSmArhufjXTU_njw4BKTltmcJG0daEO-Fz1SKrlZJFKnF6RnXMENM=s287-w287-h192-n-k-no-v1
MEL,Tullamarine Airport,Melbourne,Quality Hotel Melbourne Airport,,4.1,845.0,3-star hotel,Free Wi‑Fi | Free parking | Outdoor pool | Hot tub | Air conditioning | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTMmGDem_zgxh1QM37pJEGr3r_P4yWIXPJ4at6ieemFamDKgzg-_QgaLeIq3SsE-ai2Nnzh4rI3wKeUR0-KjnukpxCAH5U36TdviAUIsVX5dFNvjmmH5GgQIb_u70YDxSu1GDiTg=s287-w287-h192-n-k-no-v1
MEL,Tullamarine Airport,Melbourne,Best Western Airport Motel & Convention Centre,,4.3,1326.0,4-star hotel,Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh5.googleusercontent.com/proxy/LZxAwEoNl1iCHZ-sJ1RQo32D44UTVKKERJZ4vT2XdVlMIQYx3RiIuTVmJ60t89gyqIdvP_Kyt1R1SaBaAHE8KQvGz_EV3lRs50U3vaHTyZSNQ9CykW1qFwOJYbJ0eTLKjOh4GRmYpdrVqF9Dw0TRtdVCzog90A=s287-w287-h192-n-k-no-v1
MEL,Tullamarine Airport,Melbourne,Holiday Inn Melbourne Airport by IHG,,4.1,1942.0,4-star hotel,Free Wi‑Fi | Parking ($) | Air conditioning | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYhjF5FQrnVVIkrflf_DR_YnAbcny8yhmtEJlT8gIsc5_XqNBPZlvqy3vLNlMkspRcyh5906sXYv5ZQB2LxJ2DtPy41_jdk08ZsSuyTeUnrhvwx0awECkm6AmA21dij9qf27HF=s287-w287-h192-n-k-no-v1
MEL,Tullamarine Airport,Melbourne,ibis budget Melbourne Airport,,3.3,1118.0,3-star hotel,Free Wi‑Fi | Parking | Air conditioning | Restaurant | Accessible | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIDXzfTOMp3McXTfCa2P_XoFVhmZ3BHopDLeBnT9RiNhf7BvcweFxH6-HD41cjnSBGed7QSrXX-SL1tkifz41vGynqFjJ_0YDJqo0ahz4SBLrLQFrQCAfHI58x6lGZ0JoqSumy=s287-w287-h192-n-k-no-v1
MEL,Tullamarine Airport,Melbourne,Melbourne Airport Motel,,4.2,180.0,3-star hotel,Free Wi‑Fi | Free parking | Air conditioning | Kitchen in some rooms | Accessible | Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyFEdh7_xpgFiz5S5VtG8emh4QxF-vsVXEcl3z3gC-t4L7e2ILENSmreJpDx9wTWkSqzzBOrkIBVgtGchtIOyyJ7KOAZMsdvunw12XwEOHfKbQpfa6r8ENC8KySkmm3DyG5gJDSA=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Summer Beach Maldives,,4.3,200.0,,Free breakfast | Free Wi‑Fi | Air conditioning | Beach access | Restaurant | Room service | Airport shuttle | Full‑service laundry | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwPYWxnmtXOJvrDiy0IoNDtzKno3oCCrvcfLGRJ7SDwCvE2iVtedlr3cpwH3yARRnoeIbMTvH2Nfj_htLrmQr_M6oHBi5zSq5LAXizNEcEBUvEkj9v666uQw5lZRrwqM3wytU0=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Hulhule Island Hotel,,3.8,1022.0,4-star hotel,Free breakfast | Free Wi‑Fi | Parking ($) | Outdoor pool | Air conditioning | Fitness center | All inclusive available | Beach access | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly,https://lh5.googleusercontent.com/proxy/Df28XMPgyUb0W_sjyTedyQZVguY0tuULqe_AFxBXAACGMDeSCmwudkwMpUZ8JkXQKEqDiHgh2mGkD30KbtVem2ABLPaOob_qi1dLuBNHDCjR6mm0VLGbAUIjO4jK6gJ-Bt7r9wFuRqHlgHKNDf-F4hhMYhxIjEI=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,JEN Maldives Malé by Shangri-La,,4.4,1306.0,4-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Pool | Air conditioning | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQsSr54O1Thx44Zo5o5MQbCcFrod1aRIXu83ZdncBZ1OyqUeLQaoth7-i-9cB45I1M9h4HsldukrXGQR7VOSoLSjvuDlX1ISa1hu1xMCfB6OYBwSXYqmWqZz9GA8sMicSf8QizFg=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,h78 Iru,,4.6,45.0,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIJ4_V9Lkqs6jSpSh9azmyL2tZ9hDllIsdN-CVepE_u6uWSa_Dep_NJrY1pzcN-gp6wd644y-a8kw_xOGd0tylXTinOaehP28F3a7F9-uaGNTbOScYIrHYyjwhehEJyUT1t7DSO6iXoMur=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Samann Grand,,4.3,496.0,4-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Air conditioning | Restaurant | Room service | Airport shuttle | Full‑service laundry | Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVRGOHLJA26-_2lAakLZa0dlGIo4gRDiv9DUC6zeBJbV7WAGk3KVwVZ58ikKitSYu1slKyVcEog6Sdasdzw4wUHklu60ef_DlMDbRuc_6OydQ3jKcFDTn3Vk2QFn_2pV4EAsT7=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Barceló Nasandhura Malé,,4.7,566.0,5-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Outdoor pool | Fitness center | Spa | Restaurant | Room service | Airport shuttle | Full‑service laundry | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEey2eYX_ksfTPE_hz-HSsw7jCwKZG8NpvciSANFnATEvilMmaRa55XJDA1ZhsHQkSLN8qTIENJLu8g7GB9Y3ZnodBUJwlb84-N-te7ib83wRXBynJDYd0cwr2GUq1ZxA_iK4taqSh8IYU=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Amber Beach Hotel,,4.4,227.0,,Free Wi‑Fi | Free parking | Air conditioning | Beach access | Restaurant | Room service | Airport shuttle | Full‑service laundry | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/proxy/CFIs6uISYgJ583G65AZWEBokNN1DKguW-CLxuNFcX5ypfYJQFOwGs5xj8cQgy7x9sGPH0d4dELZIvW394CFmnmtdAi8Eli9YSE73J8g_k32cs-QvXRQZgTlBBDoFNEZMOscpBWWWvMgcHrUhzInJ5zXS9Qos6fc=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Rivethi Beach Hotel,,3.8,271.0,4-star hotel,Free breakfast | Free Wi‑Fi | Parking | Air conditioning | Beach access | Restaurant | Airport shuttle | Full‑service laundry | Kid-friendly,https://lh6.googleusercontent.com/proxy/D4WmSTzOO6TnDkqsSyY1StlX2egdQJeXmgr2dLZ97NlvSrIMXMMqxcQkjR-xRqorTNb5zLQq7oUdICNqk-eUw-9IlE9S3KcvLP0R-_w9TjF93G_-tj7gfsi77255PgvXPFqCVrvdZ6jlhtfB6m2CE0x301U_E9k=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,h78 Maldives,,4.3,647.0,3-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Air conditioning | Beach access | Restaurant | Airport shuttle | Full‑service laundry | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-vkwl5qj1fojfeoomOMV48TdUqM3YFA-WeQ9ErtFbn7pARP8L2I4uOOsO_ikpUDy44alaMQ9VwznOQ4s7h7x7bYohCKSRy999GapbelUs3lYSy3HXMnPF83xK88FBq6xGAP64OD3TFubn=s287-w287-h192-n-k-no-v1
MLE,Velana Airport,Male,Dhigali Corporate Office,,4.3,11.0,,Free breakfast | Free Wi‑Fi | Free parking,https://lh3.googleusercontent.com/proxy/ZQ2loJxoQNQ0sZp4MvpWWDPR8jAYc0TySianwtKXLCDHsMO_ZzsfOEBHFgb1WgkCVv8Fyscm-6NBuoamPhlwObg9btf3jVPUpjBCP7ziYb6mbOR6TgcWxU9kuWOkYwsLrCiVY5GbsRX3XGE-8Wf9u2pg3UORiAM=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Rqui Pasay Condotel Near Naia Airport,,,,,Air conditioning | Elevator | Fitness center | Kitchen | Microwave | Oven stove | Cable TV | Washer | Wheelchair accessible | Paid parking | Free Wi-Fi,https://lh4.googleusercontent.com/proxy/OmBHbvOpSeD1bBdAwq_dzkwISwoi2z3lS6fkaMkfWP_64yBrSJvsrbh2EvAVwalQF8Pk6NydXKgCwvm2Ct4m87a4XIL1WMw78_j73tHQ7BL_86CO39DLOt-Ux8hrUTNQS26fLRWBxe7QZ-WXykKkW2ViqXPNHg=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Sarasota Residential Resort Manila - Apartment,,4.65,8.0,,Air conditioning | Kid-friendly | Crib | Elevator | Heating | Indoor pool | Ironing board | Kitchen | Microwave | Outdoor pool | Oven stove | Smoke-free | Cable TV | Wheelchair accessible | Free parking | Free Wi-Fi,https://lh3.googleusercontent.com/proxy/Pt_TBFRpLOjJGQcoku9X8yUIaczN1VO82KmLpW8YgJDUCF2aJdCL4i7dQ4N36mGeJoAGYbLLhVRSZcdWPTRAmMyGOd_M9bSjzqywOvD1foQjbjxXITnHfumdoaoPjApXKXUhF_y0To5qI5G7XCmMxBs1adAtkg=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,101 condo furnished walking distance NIAA 3 - Standard Studio,,4.75,16.0,,Air conditioning | Kitchen | Outdoor pool | Smoke-free | Cable TV | Wheelchair accessible | Free Wi-Fi,https://lh3.googleusercontent.com/proxy/0OXAWCAXmRcxn7fUwY6Xi30ydCSJ-EXwhuP3MAWIaX9XiUDUnvvQUPF87yc78EZfuKi_VfIdwdfat8zi_cGzaVtHhtGjURspiHkV0p7p0Sc0U1cid35GLKN2AA3OUHL_ZsRyBEOgnWg9IaLwvpqCjAA9hmnLhA=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,"NAIA Terminal, Newport,Pasay, 5 star Condo(c3-6g)",,,,,Indoor pool | Kitchen | Free Wi-Fi,https://lh3.googleusercontent.com/proxy/0OXAWCAXmRcxn7fUwY6Xi30ydCSJ-EXwhuP3MAWIaX9XiUDUnvvQUPF87yc78EZfuKi_VfIdwdfat8zi_cGzaVtHhtGjURspiHkV0p7p0Sc0U1cid35GLKN2AA3OUHL_ZsRyBEOgnWg9IaLwvpqCjAA9hmnLhA=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Airport NAIA Terminal 3 Insane Interior,,4.9,9.0,,Air conditioning | Airport shuttle | Kid-friendly | Crib | Elevator | Fitness center | Ironing board | Kitchen | Microwave | Outdoor pool | Smoke-free | Cable TV | Washer | Wheelchair accessible | Paid parking | Free Wi-Fi,https://lh6.googleusercontent.com/proxy/d_Xjcx8KA531xOg2XZAZHv8OwmfBmE6Xbtf0ueoO8sgB5Ue8pSMydKk206A4-Tg3gdK3y3vVf1M-PZboIUr2SC09TBGKXtojh4xsGSC_4fxhMw8Wpt8l2gT7ETC9rseBY0B6_zYrCb2yKeTc_mhShR4Sjery6tg=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Savoy Hotel Manila,,4.2,3521.0,4-star hotel,Free Wi‑Fi | Parking ($) | Pool | Air conditioning | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2nOs3cZ8Ggwa990S6Ml7hFnBc-mfAhAv8h70tV056sQA5HdGbp_lgeDDzFowXJjtEbaiRruHlWeh_DiCzVLx-TQ3xcVxqtfgW53l2QWMSfziq54StHzZTUAbNdlqq0x8RnR11RPMN8Vm_=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Belmont Hotel Manila,,4.3,5171.0,4-star hotel,Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Golf | Full‑service laundry | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVySDS32Gccdv5r5MOCV3zXxeGhank-u1-CvlTy3eqMbhJIK3o612TPiw0T8Qk-PyhZwB1f3uSiT-d5gADo-BLx-DvoU909_8gDWTjrYUnQfyiVCAY421jCDAdyS4fdaWGwK08xdygZS2K=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Newport World Resorts,,4.4,10966.0,,Breakfast | Free Wi‑Fi | Free parking | Pool | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible,https://lh5.googleusercontent.com/proxy/50hcGlj7UYH9Q1GJZuHGKYJeqLT9Z1ErifWPK0iSimSM7FDiomaUslyWg7IlRL-SyIpyXydtdfj6Ue-hy3xgTAA3zOtRtEC9ba42ZZkXyQso4KRVKOXD2mN9LMzDap-cANyt9HFqvcbpL5fQzEGuIbvM8y4swu0=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,Holiday Inn Express Manila Newport World Resorts by IHG,,3.9,4037.0,3-star hotel,Free Wi‑Fi | Free parking | Air conditioning | Fitness center | Bar | Restaurant | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh6.googleusercontent.com/proxy/PE3uk9Fu-N6WLdMIWkHfkm00TB9sTfDg_fgs1Ag0Q_ywn-x1pxzQmWQuDRgYem216ypzt9qoMgyXPWLPSVjMXuPTB3U2Cn3iCSUPMb65cEc6jaJT_1Prg7hwYF2X3q0pByjgDtUAkCe3jcZLWdgc4ICieh6Y3fxCuhFCRLFEfA=s287-w287-h192-n-k-no-v1
MNL,Ninoy Aquino Airport,Manila,One Palm Tree Villas,,4.1,1288.0,,Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Kitchen in some rooms | Kid-friendly,https://lh6.googleusercontent.com/proxy/x8KFPpJ5S5zMPXKufdhT02dwVLGrfSymRTsogM6318c7zoq7ka27PKA7SRIvsFFKP-7UwgZXrl5D14L6GPgQbEYqTyudXRnqGvlPrLYugBzF_ltEMQz8-T7Fn63Ysc5kiGJCgN93ZJTEb9tiI8EAr722hQufzJc=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Hilton Munich Airport,,4.5,6832.0,,Wi‑Fi ($) | Parking ($) | Indoor pool | Hot tub | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHs3csjnn8kChizJk0MsCnRyXwBZMHxpwtvkH_61VLLj00YNdrEuNpnKPqPCqZ_Arw3vVHa4t7I3vPe3RCh6p-RQzB3AywP9ReISAwMgCgDcVZs3BbprVdjKTExAYciSZQGRuswzg=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Hampton by Hilton Munich Airport South,,4.3,976.0,3-star hotel,Free breakfast | Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Fitness center | Bar | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF87bVCpMNhSQapQW_TBOd-zjU0xnb2-t1mqGtOYLvMJi7sPpZ2QZGwSavRskeHgPmk7t9fHEhyW-1NSBfxMxW4biUr5KFmur9DgR53g1o6ekE6LdJySrVOB1cAyGr6TKPpt-vmTSqofTE=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Novotel Muenchen Airport,,4.3,4413.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh6.googleusercontent.com/proxy/hUOZdAZZ4y0cE9L8dr7fPp_1EXU-gigBb_qpON5RJu1qfrs9FG6LR8xm3ERppjPK_Rpr6Inj5-UkZdDgbbS23eCFiIf1-goWMJlZvkCXcFyiiihOKwWCDfqG8VrngacL8RgHgYalpV7XaQ8T1byOubRonFnC1Dw=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Mövenpick München Airport,,4.3,2157.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Bar | Restaurant | Room service | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHauWCozC6WOQfMWqbc8VJWmvQOhhtw7Fu2mw2xdDVo2L8mAQ6eTMN9PuYvDeb5aosbtshz2W77_VDSHo1vYqVVN60d5N4QdCgC2fLJgFjuWUgcXTd4u-yqW7J6OAAEqNAGeV0U=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,ibis Styles Munich Airport,,5.0,2.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh4.googleusercontent.com/proxy/XA5aayHlYDZHURa4BeKVzjBw_WlZVmXM2edeIhqmPYyZz4maCpaHcUxkD43zCb6uMU9OYVrbeOaNKjn4fDVu-cFYTOGv3voGohfRCleOBO6ROrRniJH-NfaqJPpHIYTBN_dXeYEUCwhLGUMKqWcWgHuvQF_8NN8=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Munich Airport Marriott Hotel,,4.2,1729.0,,Free Wi‑Fi | Parking ($) | Indoor pool | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGreZWKpuVHgTQhCW1s_Nr5SffiwuvBMgmZsaCVzJ5IJD9apkN4Uw9AM4LmCOANQ-h8UQBCTvjKf9OoY8l7j5apmV_mvR-QXmDGNXjtB_IyTW6l5xkmHlE_DeqjURWCqCq3qHNwZmL88XD6=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Premier Inn München Airport Süd Hotel,,4.3,966.0,,Free Wi‑Fi | Parking ($) | Bar | Restaurant | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7zRAYlvJzhtheQY4oogelzcZVVjH2lchpz_9VbaoR5P0QOI0znYKXqTPIY8uEYAEuI5efuLLTsrp397IQmkEAc6nLGlNWyi8gW-qzj3d2sXSCY95qZuv4lawr6OUayYUwXg4=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Moxy Munich Airport,,4.1,2988.0,,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuRqIdbHG2atPtYAlrw2uc5CjeKXTNpn_VZTtGlkVoauO-JMS4A1snhRbAwp4hpgn_WBO-0ax-IhKRIFNZnXi2ggIhV3kkogXqNR5soVed0kSDZEp9cB0mO4Ce6GOWmJ_r0-Jkg_VA7igi=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Hotel NH München Airport,,4.3,4003.0,4-star hotel,Free Wi‑Fi | Parking ($) | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH41pwiZy2G48qZvsgU9hJF_XKm_oNCNPsq3xHNClpFtVBWLDXvLIOzsmZvMDze7I5IDcCAm7jARyYJr4GL2v7VljXx2KECinfhvt75vSSa8f9bqoFXSROcSO8Xzdt-faA07WAJ=s287-w287-h192-n-k-no-v1
MUC,Franz Josef Strauss Airport,Munich,Premier Inn Müchen Airport Ost,,4.2,1072.0,,Free Wi‑Fi | Parking ($) | Bar | Restaurant | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo27pfyg0Cy-prtI1J45G7H1CzZD3tt4DY9_jINUn9FR4d2os84SU63AOg5P0hIb-Gs2oi6eCUjvFCbq1eRDOdumvOnzSnOZW9In3XkGD_v562J7nLNw9uNLsEMWHUVUcvs9gJNg=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,Holiday Inn Express Milan - Malpensa Airport by IHG,,4.1,3091.0,3-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Air conditioning | Pet-friendly | Bar | Restaurant | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_O1RdsemxZpTvvTIe_uo_FSN2Ueb3M_ySi0n8pFKzKIIzsozmAXSHorEmQXbXLLNaLmlNwJhtY2dVYjhKmETvOKlES8OY5yoamDf6FoT86a2PeutH0sF1-pNku5ocmVFeL-6f=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,Novotel Milano Malpensa Airport,,4.0,3040.0,4-star hotel,Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Room service | Airport shuttle | Accessible | Business center | Kid-friendly | Smoke-free property,https://via.placeholder.com/400x300?text=No+Image+Found
MXP,Malpensa Airport,Milan,Idea Hotel Milano Malpensa Airport,,3.5,4766.0,4-star hotel,Free breakfast | Free Wi‑Fi | Parking ($) | Air conditioning | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Smoke-free property,https://via.placeholder.com/400x300?text=No+Image+Found
MXP,Malpensa Airport,Milan,Crowne Plaza Milan - Malpensa Airport by IHG,,3.9,1625.0,4-star hotel,Free Wi‑Fi | Free parking | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGutTwbiZd8M2a_f8_bAnpEA6bu48IUFDrQgae3_hd1PTtCLsPtG4xpWyhihIIMbaBFC-2ggwftdC7kFjQbudT8ZQKZytbu7xtl0TENEgFL6fWQ4W6Do93fyCN6zKLMTG63rQyi=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,Moxy Milan Malpensa Airport,,4.3,2568.0,3-star hotel,Free Wi‑Fi | Parking ($) | Air conditioning | Pet-friendly | Bar | Restaurant | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEywj-xJb2tZw8HeaYBQpnDxAVYrst513G6TF4bsCLsXFopIhw9f-B0Mc_WqT5QE0XDcM1cSbPu462CZZD1Yr8DMoJZ5e1qNC1vEHCIk94VH7Kn-n863y3XSp0TqoH6bnyrCsHEWgUMDNI=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,Hotel Villa Malpensa,,4.3,2143.0,4-star hotel,Free breakfast | Free Wi‑Fi | Parking ($) | Outdoor pool | Air conditioning | Pet-friendly | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9hgZS9a7wYMqMKMWBiqX8E88fP7N9moX7tISCmQ_FjMPzr5JFBOBr2gqbU6wQf7fh1L7djT6qzxLHhuNkmUl-gRbMRMa6LsX-91mhAtseyqicWoG_v_sWNp9B3ovRHTANq4rv=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,Sheraton Milan Malpensa Airport Hotel & Conference Centre,,4.2,3880.0,4-star hotel,Parking ($) | Indoor pool | Air conditioning | Pet-friendly | Fitness center | Spa | Bar | Restaurant | Room service | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbHGVfQx0EKbIlddwfTUUG7tWDi0yqIpLzB597hl6Wdk2X7CoawdJ-Etj32RCN1gUie2Gpd3hcMalEZ3qwadiAkFl3jMnZyce4v7QSXTYQpmRTmWxS5ensLoUTaWoie8iSHQcmUtmm6bFZ=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,TRIBE Milan Malpensa,,4.1,802.0,4-star hotel,Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Golf | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOCsrq6UrRReUXc3kKOq6xY-7AA6imWxDUm2Ed7DLOJ6W5PcL47L5dv7xZ8SSTLNLWfuBvQnLTc7SuK8G6AA1574WqKtncO7h2IndmQo8Mmc6ePFKKpZyWso79DMqNV0_MekZ14jIjCZ8_=s287-w287-h192-n-k-no-v1
MXP,Malpensa Airport,Milan,ibis Milano Malpensa Aeroporto,,3.9,2699.0,3-star hotel,Free Wi‑Fi | Free parking | Air conditioning | Pet-friendly | Fitness center | Bar | Restaurant | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://via.placeholder.com/400x300?text=No+Image+Found
MXP,Malpensa Airport,Milan,Airport Hotel Malpensa,,3.9,1263.0,4-star hotel,Free breakfast | Free Wi‑Fi | Free parking | Air conditioning | Pet-friendly | Bar | Restaurant | Airport shuttle | Accessible,https://lh3.googleusercontent.com/proxy/CiTHfAtyBcL3bhGhx8cI4wU8wlKoNbSec5NM4Vi0Sv2RYxkl1poIOpgTdEMRmn4OLQH8VltdQX3GAysX-F8LzScXrfYIC2i0UuuTsM-9MN0qSVKHaqtEeVXu6vmOvmT0OXLPX3qLwKvOI-_M1frOxooEh8ma8A=s287-w287-h192-n-k-no-v1
NBO,Jomo Kenyatta Airport,Nairobi,Crowne Plaza Nairobi Airport by IHG,,4.7,2317.0,5-star hotel,Free Wi‑Fi | Free parking | Outdoor pool | Air conditioning | Fitness center | Spa | Bar | Restaurant | Room service | Airport shuttle | Full‑service laundry | Accessible | Business center | Kid-friendly | Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiQOjL5t-fR_MzCZNI_MTDP8_h_2SfzjFrRIbAVugJ46z_9oJUNU90fzZ59tc1I8ufVhTuJE1Icq7GJY3lw6ckIz8SpD6sLMWVT4TiJnEPAw9isZEkIyik_5mhsNU2I27vpj_V2Q=s287-w287-h192-n-k-no-v1
